machine,arch,encoding,b,predicate,sigma,clustered,n,bytes_read,time_ns,read_gbps,values_per_ns,values_per_cycle,beta_scan,beta_stream,f,count,expected
i9-9980HK,x86_64,fastlanes,17,branchy,1.00000,0,67108864,142606336,21210000.0,6.724,3.164,0.00,14.31,17.58,0.4700,67108864,67108864
i9-9980HK,x86_64,fastlanes,17,branchfree,1.00000,0,67108864,142606336,14116000.0,10.102,4.754,0.00,14.31,17.58,0.7062,67108864,67108864
i9-9980HK,x86_64,bitpack-scalar,17,branchy,0.50000,0,67108864,142606336,248515000.0,0.574,0.270,0.00,14.31,17.58,0.0401,33554432,33554432
i9-9980HK,x86_64,bitpack-scalar,17,branchfree,0.50000,0,67108864,142606336,255029000.0,0.559,0.263,0.00,14.31,17.58,0.0391,33554432,33554432
i9-9980HK,x86_64,fastlanes,17,branchy,0.50000,0,67108864,142606336,21615000.0,6.598,3.105,0.00,14.31,17.58,0.4612,33554432,33554432
i9-9980HK,x86_64,fastlanes,17,branchfree,0.50000,0,67108864,142606336,17319000.0,8.234,3.875,0.00,14.31,17.58,0.5756,33554432,33554432
i9-9980HK,x86_64,bitpack-scalar,17,branchy,0.10000,0,67108864,142606336,281095000.0,0.507,0.239,0.00,14.31,17.58,0.0355,6710886,6710886
i9-9980HK,x86_64,bitpack-scalar,17,branchfree,0.10000,0,67108864,142606336,262717000.0,0.543,0.255,0.00,14.31,17.58,0.0379,6710886,6710886
i9-9980HK,x86_64,fastlanes,17,branchy,0.10000,0,67108864,142606336,21341000.0,6.682,3.145,0.00,14.31,17.58,0.4671,6710886,6710886
i9-9980HK,x86_64,fastlanes,17,branchfree,0.10000,0,67108864,142606336,14533000.0,9.813,4.618,0.00,14.31,17.58,0.6859,6710886,6710886
i9-9980HK,x86_64,bitpack-scalar,17,branchy,0.01000,0,67108864,142606336,295932000.0,0.482,0.227,0.00,14.31,17.58,0.0337,671089,671089
i9-9980HK,x86_64,bitpack-scalar,17,branchfree,0.01000,0,67108864,142606336,296597000.0,0.481,0.226,0.00,14.31,17.58,0.0336,671089,671089
i9-9980HK,x86_64,fastlanes,17,branchy,0.01000,0,67108864,142606336,22307000.0,6.393,3.008,0.00,14.31,17.58,0.4469,671089,671089
i9-9980HK,x86_64,fastlanes,17,branchfree,0.01000,0,67108864,142606336,16980000.0,8.398,3.952,0.00,14.31,17.58,0.5871,671089,671089
i9-9980HK,x86_64,bitpack-scalar,17,branchy,0.00100,0,67108864,142606336,269386000.0,0.529,0.249,0.00,14.31,17.58,0.0370,67109,67109
i9-9980HK,x86_64,bitpack-scalar,17,branchfree,0.00100,0,67108864,142606336,245403000.0,0.581,0.273,0.00,14.31,17.58,0.0406,67109,67109
i9-9980HK,x86_64,fastlanes,17,branchy,0.00100,0,67108864,142606336,20936000.0,6.812,3.205,0.00,14.31,17.58,0.4762,67109,67109
i9-9980HK,x86_64,fastlanes,17,branchfree,0.00100,0,67108864,142606336,13849000.0,10.297,4.846,0.00,14.31,17.58,0.7198,67109,67109
i9-9980HK,x86_64,bitpack-scalar,17,branchy,0.00010,0,67108864,142606336,243318000.0,0.586,0.276,0.00,14.31,17.58,0.0410,6711,6711
i9-9980HK,x86_64,bitpack-scalar,17,branchfree,0.00010,0,67108864,142606336,262855000.0,0.543,0.255,0.00,14.31,17.58,0.0379,6711,6711
i9-9980HK,x86_64,fastlanes,17,branchy,0.00010,0,67108864,142606336,20969000.0,6.801,3.200,0.00,14.31,17.58,0.4754,6711,6711
i9-9980HK,x86_64,fastlanes,17,branchfree,0.00010,0,67108864,142606336,13967000.0,10.210,4.805,0.00,14.31,17.58,0.7137,6711,6711
i9-9980HK,x86_64,bitpack-scalar,24,branchy,1.00000,0,67108864,201326592,243014000.0,0.828,0.276,0.00,14.31,17.58,0.0579,67108864,67108864
i9-9980HK,x86_64,bitpack-scalar,24,branchfree,1.00000,0,67108864,201326592,245777000.0,0.819,0.273,0.00,14.31,17.58,0.0573,67108864,67108864
i9-9980HK,x86_64,fastlanes,24,branchy,1.00000,0,67108864,201326592,22646000.0,8.890,2.963,0.00,14.31,17.58,0.6215,67108864,67108864
i9-9980HK,x86_64,fastlanes,24,branchfree,1.00000,0,67108864,201326592,18868000.0,10.670,3.557,0.00,14.31,17.58,0.7459,67108864,67108864
i9-9980HK,x86_64,bitpack-scalar,24,branchy,0.50000,0,67108864,201326592,261069000.0,0.771,0.257,0.00,14.31,17.58,0.0539,33554432,33554432
i9-9980HK,x86_64,bitpack-scalar,24,branchfree,0.50000,0,67108864,201326592,249538000.0,0.807,0.269,0.00,14.31,17.58,0.0564,33554432,33554432
i9-9980HK,x86_64,fastlanes,24,branchy,0.50000,0,67108864,201326592,27399000.0,7.348,2.449,0.00,14.31,17.58,0.5137,33554432,33554432
i9-9980HK,x86_64,fastlanes,24,branchfree,0.50000,0,67108864,201326592,21504000.0,9.362,3.121,0.00,14.31,17.58,0.6545,33554432,33554432
i9-9980HK,x86_64,bitpack-scalar,24,branchy,0.10000,0,67108864,201326592,289828000.0,0.695,0.232,0.00,14.31,17.58,0.0486,6710886,6710886
i9-9980HK,x86_64,bitpack-scalar,24,branchfree,0.10000,0,67108864,201326592,245090000.0,0.821,0.274,0.00,14.31,17.58,0.0574,6710886,6710886
i9-9980HK,x86_64,fastlanes,24,branchy,0.10000,0,67108864,201326592,21961000.0,9.167,3.056,0.00,14.31,17.58,0.6408,6710886,6710886
i9-9980HK,x86_64,fastlanes,24,branchfree,0.10000,0,67108864,201326592,19632000.0,10.255,3.418,0.00,14.31,17.58,0.7169,6710886,6710886
i9-9980HK,x86_64,bitpack-scalar,24,branchy,0.01000,0,67108864,201326592,237378000.0,0.848,0.283,0.00,14.31,17.58,0.0593,671089,671089
i9-9980HK,x86_64,bitpack-scalar,24,branchfree,0.01000,0,67108864,201326592,239386000.0,0.841,0.280,0.00,14.31,17.58,0.0588,671089,671089
i9-9980HK,x86_64,fastlanes,24,branchy,0.01000,0,67108864,201326592,22112000.0,9.105,3.035,0.00,14.31,17.58,0.6365,671089,671089
i9-9980HK,x86_64,fastlanes,24,branchfree,0.01000,0,67108864,201326592,20066000.0,10.033,3.344,0.00,14.31,17.58,0.7014,671089,671089
i9-9980HK,x86_64,bitpack-scalar,24,branchy,0.00100,0,67108864,201326592,230930000.0,0.872,0.291,0.00,14.31,17.58,0.0609,67109,67109
i9-9980HK,x86_64,bitpack-scalar,24,branchfree,0.00100,0,67108864,201326592,237727000.0,0.847,0.282,0.00,14.31,17.58,0.0592,67109,67109
i9-9980HK,x86_64,fastlanes,24,branchy,0.00100,0,67108864,201326592,22107000.0,9.107,3.036,0.00,14.31,17.58,0.6366,67109,67109
i9-9980HK,x86_64,fastlanes,24,branchfree,0.00100,0,67108864,201326592,20177000.0,9.978,3.326,0.00,14.31,17.58,0.6975,67109,67109
i9-9980HK,x86_64,bitpack-scalar,24,branchy,0.00010,0,67108864,201326592,228690000.0,0.880,0.293,0.00,14.31,17.58,0.0615,6711,6711
i9-9980HK,x86_64,bitpack-scalar,24,branchfree,0.00010,0,67108864,201326592,235439000.0,0.855,0.285,0.00,14.31,17.58,0.0598,6711,6711
i9-9980HK,x86_64,fastlanes,24,branchy,0.00010,0,67108864,201326592,21877000.0,9.203,3.068,0.00,14.31,17.58,0.6433,6711,6711
i9-9980HK,x86_64,fastlanes,24,branchfree,0.00010,0,67108864,201326592,19684000.0,10.228,3.409,0.00,14.31,17.58,0.7150,6711,6711
i9-9980HK,x86_64,bitpack-scalar,32,branchy,1.00000,0,67108864,268435456,18291000.0,14.676,3.669,0.00,14.31,17.58,1.0259,67108864,67108864
i9-9980HK,x86_64,bitpack-scalar,32,branchfree,1.00000,0,67108864,268435456,17852000.0,15.037,3.759,0.00,14.31,17.58,1.0511,67108864,67108864
i9-9980HK,x86_64,fastlanes,32,branchy,1.00000,0,67108864,268435456,25731000.0,10.432,2.608,0.00,14.31,17.58,0.7293,67108864,67108864
i9-9980HK,x86_64,fastlanes,32,branchfree,1.00000,0,67108864,268435456,18053000.0,14.869,3.717,0.00,14.31,17.58,1.0394,67108864,67108864
i9-9980HK,x86_64,bitpack-scalar,32,branchy,0.50000,0,67108864,268435456,20003000.0,13.420,3.355,0.00,14.31,17.58,0.9381,33554432,33554432
i9-9980HK,x86_64,bitpack-scalar,32,branchfree,0.50000,0,67108864,268435456,20869000.0,12.863,3.216,0.00,14.31,17.58,0.8992,33554432,33554432
i9-9980HK,x86_64,fastlanes,32,branchy,0.50000,0,67108864,268435456,28275000.0,9.494,2.373,0.00,14.31,17.58,0.6637,33554432,33554432
i9-9980HK,x86_64,fastlanes,32,branchfree,0.50000,0,67108864,268435456,19193000.0,13.986,3.497,0.00,14.31,17.58,0.9777,33554432,33554432
i9-9980HK,x86_64,bitpack-scalar,32,branchy,0.10000,0,67108864,268435456,18091000.0,14.838,3.710,0.00,14.31,17.58,1.0372,6710886,6710886
i9-9980HK,x86_64,bitpack-scalar,32,branchfree,0.10000,0,67108864,268435456,19433000.0,13.813,3.453,0.00,14.31,17.58,0.9656,6710886,6710886
i9-9980HK,x86_64,fastlanes,32,branchy,0.10000,0,67108864,268435456,27621000.0,9.719,2.430,0.00,14.31,17.58,0.6794,6710886,6710886
i9-9980HK,x86_64,fastlanes,32,branchfree,0.10000,0,67108864,268435456,20355000.0,13.188,3.297,0.00,14.31,17.58,0.9219,6710886,6710886
i9-9980HK,x86_64,bitpack-scalar,32,branchy,0.01000,0,67108864,268435456,17803000.0,15.078,3.770,0.00,14.31,17.58,1.0540,671089,671089
i9-9980HK,x86_64,bitpack-scalar,32,branchfree,0.01000,0,67108864,268435456,18113000.0,14.820,3.705,0.00,14.31,17.58,1.0360,671089,671089
i9-9980HK,x86_64,fastlanes,32,branchy,0.01000,0,67108864,268435456,27568000.0,9.737,2.434,0.00,14.31,17.58,0.6807,671089,671089
i9-9980HK,x86_64,fastlanes,32,branchfree,0.01000,0,67108864,268435456,19449000.0,13.802,3.451,0.00,14.31,17.58,0.9648,671089,671089
i9-9980HK,x86_64,bitpack-scalar,32,branchy,0.00100,0,67108864,268435456,17384000.0,15.442,3.860,0.00,14.31,17.58,1.0794,67109,67109
i9-9980HK,x86_64,bitpack-scalar,32,branchfree,0.00100,0,67108864,268435456,19328000.0,13.888,3.472,0.00,14.31,17.58,0.9709,67109,67109
i9-9980HK,x86_64,fastlanes,32,branchy,0.00100,0,67108864,268435456,27557000.0,9.741,2.435,0.00,14.31,17.58,0.6809,67109,67109
i9-9980HK,x86_64,fastlanes,32,branchfree,0.00100,0,67108864,268435456,19533000.0,13.743,3.436,0.00,14.31,17.58,0.9607,67109,67109
i9-9980HK,x86_64,bitpack-scalar,32,branchy,0.00010,0,67108864,268435456,18024000.0,14.893,3.723,0.00,14.31,17.58,1.0411,6711,6711
i9-9980HK,x86_64,bitpack-scalar,32,branchfree,0.00010,0,67108864,268435456,19959000.0,13.449,3.362,0.00,14.31,17.58,0.9402,6711,6711
i9-9980HK,x86_64,fastlanes,32,branchy,0.00010,0,67108864,268435456,27765000.0,9.668,2.417,0.00,14.31,17.58,0.6758,6711,6711
i9-9980HK,x86_64,fastlanes,32,branchfree,0.00010,0,67108864,268435456,19970000.0,13.442,3.360,0.00,14.31,17.58,0.9396,6711,6711
i9-9980HK,x86_64,rle,12,runscan,1.00000,1,67108864,8,0.0,inf,inf,0.00,14.31,17.58,inf,67108864,67108864
i9-9980HK,x86_64,rle,12,runscan,0.50000,1,67108864,262144,16000.0,16.384,4194.304,0.00,14.31,17.58,1.1453,33554432,33554432
i9-9980HK,x86_64,rle,12,runscan,0.10000,1,67108864,262024,16000.0,16.377,4194.304,0.00,14.31,17.58,1.1448,6710886,6710886
i9-9980HK,x86_64,rle,12,runscan,0.01000,1,67108864,262024,16000.0,16.377,4194.304,0.00,14.31,17.58,1.1448,671089,671089
i9-9980HK,x86_64,rle,12,runscan,0.00100,1,67108864,262144,16000.0,16.384,4194.304,0.00,14.31,17.58,1.1453,65536,65536
i9-9980HK,x86_64,rle,12,runscan,0.00010,1,67108864,131072,7000.0,18.725,9586.981,0.00,14.31,17.58,1.3089,0,0
